,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,936,2132,-1,
1,2,1,1,0,0,0,130,193,655,151,-1,
2,3,1,1,1,0,0,130,193,655,151,-1,
3,4,1,1,1,1,0,172,193,524,63,-1,
4,5,1,1,1,1,1,172,193,300,62,90,POPULAR
5,5,1,1,1,1,2,527,194,169,62,89,BOOK
6,4,1,1,1,2,0,130,271,655,73,-1,
7,5,1,1,1,2,1,130,279,101,60,78,CO.
8,5,1,1,1,2,2,314,271,107,73,93,(M)
9,5,1,1,1,2,3,483,280,121,62,92,SDN
10,5,1,1,1,2,4,660,282,125,61,90,BHD
11,2,1,2,0,0,0,62,357,745,238,-1,
12,3,1,2,1,0,0,62,357,745,238,-1,
13,4,1,2,1,1,0,243,357,387,37,-1,
14,5,1,2,1,1,1,243,357,69,36,90,(Co.
15,5,1,2,1,1,2,350,360,52,32,91,No.
16,5,1,2,1,1,3,444,361,186,33,72,113825-W)
17,4,1,2,1,2,0,155,408,563,38,-1,
18,5,1,2,1,2,1,155,408,80,35,89,(GST
19,5,1,2,1,2,2,262,411,62,34,26,Rog
20,5,1,2,1,2,3,351,412,51,31,91,No.
21,5,1,2,1,2,4,440,412,278,34,95,001492992000)
22,4,1,2,1,3,0,62,458,745,36,-1,
23,5,1,2,1,3,1,62,458,39,32,93,No
24,5,1,2,1,3,2,129,459,29,34,92,"8,"
25,5,1,2,1,3,3,196,459,103,32,90,Jalan
26,5,1,2,1,3,4,329,459,139,35,74,"7/1188,"
27,5,1,2,1,3,5,506,461,82,31,91,Desa
28,5,1,2,1,3,6,616,462,60,32,91,Tun
29,5,1,2,1,3,7,705,462,102,32,65,Razalk
30,4,1,2,1,4,0,129,509,613,37,-1,
31,5,1,2,1,4,1,129,509,104,31,93,56000
32,5,1,2,1,4,2,263,509,103,33,92,Kuala
33,5,1,2,1,4,3,396,511,139,35,91,"Lumpur,"
34,5,1,2,1,4,4,572,512,170,34,92,Malaysia
35,4,1,2,1,5,0,217,560,419,35,-1,
36,5,1,2,1,5,1,217,560,129,34,91,AMPANG
37,5,1,2,1,5,2,372,561,108,33,92,POINT
38,5,1,2,1,5,3,507,562,129,33,92,CENTRE
39,2,1,3,0,0,0,217,660,437,37,-1,
40,3,1,3,1,0,0,217,660,437,37,-1,
41,4,1,3,1,1,0,217,660,437,37,-1,
42,5,1,3,1,1,1,217,661,55,32,92,Tel
43,5,1,3,1,1,2,312,664,6,24,92,:
44,5,1,3,1,1,3,352,660,302,37,91,03-42601064/66
45,2,1,4,0,0,0,43,757,813,39,-1,
46,3,1,4,1,0,0,43,757,813,39,-1,
47,4,1,4,1,1,0,43,757,813,39,-1,
48,5,1,4,1,1,1,43,757,169,37,96,11/02/18
49,5,1,4,1,1,2,242,760,102,33,93,19:21
50,5,1,4,1,1,3,417,761,84,35,36,S$lip
51,5,1,4,1,1,4,528,762,80,33,90,No.:
52,5,1,4,1,1,5,639,763,217,33,89,6030098553
53,2,1,5,0,0,0,0,126,9,1255,-1,
54,3,1,5,1,0,0,0,126,9,1255,-1,
55,4,1,5,1,1,0,0,126,9,1255,-1,
56,5,1,5,1,1,1,0,126,9,1255,95, 
57,2,1,6,0,0,0,40,809,816,735,-1,
58,3,1,6,1,0,0,40,809,745,136,-1,
59,4,1,6,1,1,0,40,809,705,38,-1,
60,5,1,6,1,1,1,40,809,86,34,92,Mohd
61,5,1,6,1,1,2,151,810,61,34,92,Nor
62,5,1,6,1,1,3,240,811,81,33,90,Azni
63,5,1,6,1,1,4,483,813,124,33,90,Trans:
64,5,1,6,1,1,5,640,813,105,34,96,79369
65,4,1,6,1,2,0,40,905,745,47,-1,
66,5,1,6,1,2,1,40,905,237,47,70,Descriplion
67,5,1,6,1,2,2,661,912,124,33,36,Amoun
68,5,1,6,1,2,3,760,908,24,46,23,t
69,3,1,6,2,0,0,40,1007,816,389,-1,
70,4,1,6,2,1,0,41,1007,815,37,-1,
71,5,1,6,2,1,1,41,1008,39,32,92,PB
72,5,1,6,2,1,2,108,1007,59,34,83,D/S
73,5,1,6,2,1,3,195,1010,83,34,91,Tape
74,5,1,6,2,1,4,312,1010,79,32,71,|2mn
75,5,1,6,2,1,5,733,1013,77,31,91,1.90
76,5,1,6,2,1,6,837,1013,19,31,83,T
77,4,1,6,2,2,0,41,1056,815,40,-1,
78,5,1,6,2,2,1,41,1056,61,36,3,H/C
79,5,1,6,2,2,2,130,1059,37,32,93,A4
80,5,1,6,2,2,3,196,1057,105,34,77,400'S
81,5,1,6,2,2,4,727,1063,83,32,82,9.90
82,5,1,6,2,2,5,837,1064,19,32,92,T
83,4,1,6,2,3,0,40,1158,771,37,-1,
84,5,1,6,2,3,1,40,1158,103,33,91,Total
85,5,1,6,2,3,2,173,1160,40,32,91,RM
86,5,1,6,2,3,3,244,1160,93,32,91,Incl.
87,5,1,6,2,3,4,373,1160,39,32,91,of
88,5,1,6,2,3,5,439,1160,64,33,85,GST
89,5,1,6,2,3,6,707,1163,51,32,94,11.
90,5,1,6,2,3,7,772,1164,37,31,94,80
91,4,1,6,2,4,0,41,1208,770,40,-1,
92,5,1,6,2,4,1,41,1208,84,35,92,Cash
93,5,1,6,2,4,2,684,1208,74,50,86,-11.
94,5,1,6,2,4,3,772,1213,39,35,96,80
95,4,1,6,2,5,0,45,1309,765,36,-1,
96,5,1,6,2,5,1,45,1309,79,32,91,Item
97,5,1,6,2,5,2,152,1310,103,32,90,Count
98,5,1,6,2,5,3,793,1314,17,31,96,2
99,4,1,6,2,6,0,40,1359,767,37,-1,
100,5,1,6,2,6,1,40,1359,62,31,91,GST
101,5,1,6,2,6,2,128,1360,149,34,91,Summary
102,5,1,6,2,6,3,329,1360,125,32,91,Amount
103,5,1,6,2,6,4,488,1359,75,36,74,(RM)
104,5,1,6,2,6,5,638,1363,60,31,60,Tax
105,5,1,6,2,6,6,731,1361,76,35,91,(RM)
106,3,1,6,3,0,0,41,1408,770,136,-1,
107,4,1,6,3,1,0,41,1408,770,36,-1,
108,5,1,6,3,1,1,41,1408,18,31,92,T
109,5,1,6,3,1,2,85,1413,18,22,30,@
110,5,1,6,3,1,3,129,1409,40,32,96,6%
111,5,1,6,3,1,4,465,1411,47,31,95,11.
112,5,1,6,3,1,5,532,1411,34,31,95,13
113,5,1,6,3,1,6,728,1413,83,31,95,0.67
114,4,1,6,3,2,0,41,1508,768,36,-1,
115,5,1,6,3,2,1,41,1508,102,32,92,Total
116,5,1,6,3,2,2,173,1509,150,35,90,Savings
117,5,1,6,3,2,3,728,1513,15,31,85,0.
118,5,1,6,3,2,4,772,1513,37,31,85,00
119,2,1,7,0,0,0,128,1606,628,284,-1,
120,3,1,7,1,0,0,128,1606,628,284,-1,
121,4,1,7,1,1,0,172,1606,529,36,-1,
122,5,1,7,1,1,1,172,1606,43,32,92,BE
123,5,1,7,1,1,2,239,1607,19,31,93,A
124,5,1,7,1,1,3,283,1608,153,32,92,POPULAR
125,5,1,7,1,1,4,462,1608,85,32,91,CARD
126,5,1,7,1,1,5,572,1609,129,33,91,MEMBER
127,4,1,7,1,2,0,150,1655,594,37,-1,
128,5,1,7,1,2,1,150,1655,63,33,92,AND
129,5,1,7,1,2,2,238,1656,109,32,91,ENJOY
130,5,1,7,1,2,3,372,1657,152,33,91,SPECIAL
131,5,1,7,1,2,4,549,1658,195,34,91,DISCOUNTS
132,4,1,7,1,3,0,128,1704,628,36,-1,
133,5,1,7,1,3,1,128,1704,106,32,23,TIHANK
134,5,1,7,1,3,2,261,1705,74,31,92,YOU.
135,5,1,7,1,3,3,373,1706,128,31,81,PLEASE
136,5,1,7,1,3,4,528,1708,84,31,55,COMI
137,5,1,7,1,3,5,639,1708,117,32,90,AGAIN.
138,4,1,7,1,4,0,241,1755,390,35,-1,
139,5,1,7,1,4,1,241,1755,390,35,21,Www.popular.com.
