,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,825,2135,-1,
1,2,1,1,0,0,0,32,508,657,460,-1,
2,3,1,1,1,0,0,32,508,657,460,-1,
3,4,1,1,1,1,0,182,508,359,27,-1,
4,5,1,1,1,1,1,182,509,42,22,91,MR.
5,5,1,1,1,1,2,248,508,91,24,85,0.I.Y.
6,5,1,1,1,1,3,367,508,39,27,92,(M)
7,5,1,1,1,1,4,430,509,45,24,91,SDN
8,5,1,1,1,1,5,496,509,45,23,93,BHD
9,4,1,1,1,2,0,201,540,305,28,-1,
10,5,1,1,1,2,1,201,540,42,28,93,(CO
11,5,1,1,1,2,2,265,542,45,23,92,REG
12,5,1,1,1,2,3,336,548,3,17,92,:
13,5,1,1,1,2,4,364,540,142,28,84,860871-D)
14,4,1,1,1,3,0,84,574,536,28,-1,
15,5,1,1,1,3,1,84,574,43,25,92,LOT
16,5,1,1,1,3,2,152,574,91,24,92,1851-A
17,5,1,1,1,3,3,265,576,11,22,93,&
18,5,1,1,1,3,4,301,574,104,28,35,"1851-8,"
19,5,1,1,1,3,5,429,574,79,25,93,JALAN
20,5,1,1,1,3,6,529,574,45,26,74,KPB
21,5,1,1,1,3,7,595,575,25,27,92,"6,"
22,4,1,1,1,4,0,99,606,504,30,-1,
23,5,1,1,1,4,1,99,608,111,24,92,KAWASAN
24,5,1,1,1,4,2,232,607,209,27,85,PERINOUSTRIAN
25,5,1,1,1,4,3,463,606,140,30,89,"BALAKONG,"
26,4,1,1,1,5,0,116,641,491,29,-1,
27,5,1,1,1,5,1,116,642,78,24,93,43300
28,5,1,1,1,5,2,215,642,60,24,92,SERI
29,5,1,1,1,5,3,298,641,156,29,92,"KEMBANGAN,"
30,5,1,1,1,5,4,479,642,128,25,91,SELANGOR
31,4,1,1,1,6,0,151,674,420,30,-1,
32,5,1,1,1,6,1,151,674,60,29,92,(GST
33,5,1,1,1,6,2,233,676,27,24,91,ID
34,5,1,1,1,6,3,282,676,27,25,92,No
35,5,1,1,1,6,4,335,683,4,18,92,:
36,5,1,1,1,6,5,364,675,207,29,96,000306020352)
37,4,1,1,1,7,0,234,709,238,29,-1,
38,5,1,1,1,7,1,234,709,140,29,92,(MELAWATI
39,5,1,1,1,7,2,396,710,76,28,92,MALL)
40,4,1,1,1,8,0,248,744,209,25,-1,
41,5,1,1,1,8,1,248,745,61,23,83,-TAX
42,5,1,1,1,8,2,332,744,125,25,92,INVOICE-
43,4,1,1,1,9,0,33,808,656,28,-1,
44,5,1,1,1,9,1,33,809,110,23,92,ARTLINE
