,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,620,1224,-1,
1,2,1,1,0,0,0,0,1196,173,28,-1,
2,3,1,1,1,0,0,0,1196,173,28,-1,
3,4,1,1,1,1,0,0,1196,173,28,-1,
4,5,1,1,1,1,1,0,1196,173,28,95,   
5,2,1,2,0,0,0,43,48,554,130,-1,
6,3,1,2,1,0,0,43,48,554,130,-1,
7,4,1,2,1,1,0,315,48,282,18,-1,
8,5,1,2,1,1,1,327,44,71,28,0,tYW
9,5,1,2,1,1,2,451,44,75,28,0,T₹77
10,4,1,2,1,2,0,43,64,549,29,-1,
11,5,1,2,1,2,1,43,67,131,18,69,GARDENIA
12,5,1,2,1,2,2,182,67,181,26,47,"BAKERLIS,(KL)"
13,5,1,2,1,2,3,371,67,46,19,91,SDN
14,5,1,2,1,2,4,425,67,51,19,83,BHD
15,5,1,2,1,2,5,484,64,77,25,91,(139385
16,5,1,2,1,2,6,568,68,24,21,92,X)
17,4,1,2,1,3,0,182,80,266,39,-1,
18,5,1,2,1,3,1,182,91,35,18,70,Lat
19,5,1,2,1,3,2,224,91,17,22,92,"3,"
20,5,1,2,1,3,3,251,80,143,39,0,JalaPelabur
21,5,1,2,1,3,4,402,91,46,22,83,"2311,"
22,4,1,2,1,4,0,168,114,293,23,-1,
23,5,1,2,1,4,1,168,114,58,17,93,40300
24,5,1,2,1,4,2,233,114,51,18,92,Shah
25,5,1,2,1,4,3,292,114,61,22,91,"Alam,"
26,5,1,2,1,4,4,365,114,96,23,90,Selangor.
27,4,1,2,1,5,0,129,137,377,18,-1,
28,5,1,2,1,5,1,129,137,39,17,36,‘Tel:
29,5,1,2,1,5,2,176,137,29,17,91,03-
30,5,1,2,1,5,3,215,137,93,17,88,55423228
31,5,1,2,1,5,4,328,137,75,18,56,Vax:03-
32,5,1,2,1,5,5,413,138,93,17,95,55423213
33,4,1,2,1,6,0,200,160,235,18,-1,
34,5,1,2,1,6,1,200,160,47,17,92,GST
35,5,1,2,1,6,2,254,160,33,18,86,ID:
36,5,1,2,1,6,3,295,160,57,18,75,60038
37,5,1,2,1,6,4,357,160,78,18,96,1399040
38,2,1,3,0,0,0,146,202,366,89,-1,
39,3,1,3,1,0,0,146,202,366,89,-1,
40,4,1,3,1,1,0,146,202,340,32,-1,
41,5,1,3,1,1,1,146,202,34,31,91,TAX
42,5,1,3,1,1,2,195,203,79,30,88,INVOICE
43,5,1,3,1,1,3,288,202,10,31,91,/
44,5,1,3,1,1,4,311,203,118,31,87,ADJUSTHENT
45,5,1,3,1,1,5,441,204,45,30,75,NOTE
46,4,1,3,1,2,0,255,260,257,31,-1,
47,5,1,3,1,2,1,255,260,45,30,84,Cash
48,5,1,3,1,2,2,315,261,32,30,90,Inv
49,5,1,3,1,2,3,361,261,42,30,89,No.:
50,5,1,3,1,2,4,420,261,92,30,0,78176712
51,2,1,4,0,0,0,34,297,483,20,-1,
52,3,1,4,1,0,0,34,297,483,20,-1,
53,4,1,4,1,1,0,34,297,483,20,-1,
54,5,1,4,1,1,1,34,297,80,18,26,VEusi4
55,5,1,4,1,1,2,329,301,54,16,90,Date:
56,5,1,4,1,1,3,401,301,116,16,96,17/08/2017
57,2,1,5,0,0,0,33,328,461,151,-1,
58,3,1,5,1,0,0,33,328,461,151,-1,
59,4,1,5,1,1,0,34,328,341,32,-1,
60,5,1,5,1,1,1,34,328,93,32,85,HAKASSAR
61,5,1,5,1,1,2,141,329,57,30,92,FRESH
62,5,1,5,1,1,3,211,329,70,31,10,HARKET
63,5,1,5,1,1,4,295,330,33,30,78,SON
64,5,1,5,1,1,5,341,330,34,30,73,BHO
65,4,1,5,1,2,0,34,370,279,20,-1,
66,5,1,5,1,2,1,34,370,69,16,85,GROUND
67,5,1,5,1,2,2,118,370,65,20,93,"FLOOR,"
68,5,1,5,1,2,3,199,371,31,16,88,NO.
69,5,1,5,1,2,4,245,371,13,15,93,4
70,5,1,5,1,2,5,269,371,11,15,90,&
71,5,1,5,1,2,6,294,371,19,19,91,"6,"
72,4,1,5,1,3,0,35,393,172,21,-1,
73,5,1,5,1,3,1,35,393,57,16,56,JALAN
74,5,1,5,1,3,2,106,394,21,15,83,55
75,5,1,5,1,3,3,143,394,64,20,96,"15/48,"
76,4,1,5,1,4,0,33,417,317,20,-1,
77,5,1,5,1,4,1,33,417,59,17,60,4750)
78,5,1,5,1,4,2,106,417,68,17,92,SUBANG
79,5,1,5,1,4,3,188,418,54,19,92,"JAYA,"
80,5,1,5,1,4,4,259,418,91,16,89,“ELAMGOR
81,4,1,5,1,5,0,35,437,193,22,-1,
82,5,1,5,1,5,1,35,437,62,18,0,V5:
83,5,1,5,1,5,2,107,438,121,21,20,Azlan(3737)
84,4,1,5,1,6,0,261,461,233,18,-1,
85,5,1,5,1,6,1,261,461,40,17,90,DD:
86,5,1,5,1,6,2,310,461,106,18,91,17/08/2017
87,5,1,5,1,6,3,442,462,52,17,44,11:58
88,2,1,6,0,0,0,30,488,540,26,-1,
89,3,1,6,1,0,0,30,488,540,26,-1,
90,4,1,6,1,1,0,30,488,540,26,-1,
91,5,1,6,1,1,1,30,488,128,24,89,Description
92,5,1,6,1,1,2,242,490,34,15,43,U.P
93,5,1,6,1,1,3,290,490,32,16,43,_Iss
94,5,1,6,1,1,4,337,491,69,15,52,Exc_D
95,5,1,6,1,1,5,419,490,46,16,83,Sale
96,5,1,6,1,1,6,489,490,81,24,64,_AmtCRM)
97,2,1,7,0,0,0,129,480,467,10,-1,
98,3,1,7,1,0,0,129,480,467,10,-1,
99,4,1,7,1,1,0,129,480,467,10,-1,
100,5,1,7,1,1,1,129,480,467,10,95, 
101,2,1,8,0,0,0,29,526,542,66,-1,
102,3,1,8,1,0,0,29,526,542,66,-1,
103,4,1,8,1,1,0,30,526,541,18,-1,
104,5,1,8,1,1,1,30,526,41,16,92,0.C.
105,5,1,8,1,1,2,88,526,55,17,90,WHITE
106,5,1,8,1,1,3,230,527,45,16,93,2.13
107,5,1,8,1,1,4,312,528,10,14,20,%_
108,5,1,8,1,1,5,360,529,9,14,20,7
109,5,1,8,1,1,6,394,528,12,15,60,0
110,5,1,8,1,1,7,454,528,10,15,95,3
111,5,1,8,1,1,8,525,528,46,16,91,6.39
112,4,1,8,1,2,0,29,549,542,19,-1,
113,5,1,8,1,2,1,29,549,45,17,86,WHOL
114,5,1,8,1,2,2,78,549,51,18,80,EMEAL
115,5,1,8,1,2,3,230,551,45,16,92,2.76
116,5,1,8,1,2,4,313,564,3,3,84,_A
117,5,1,8,1,2,5,361,552,10,16,66,180
118,5,1,8,1,2,6,453,552,12,15,87,a
119,5,1,8,1,2,7,524,552,47,16,89,0.00
120,4,1,8,1,3,0,30,573,541,19,-1,
121,5,1,8,1,3,1,30,574,34,15,92,0.C
122,5,1,8,1,3,2,77,573,57,17,7,JUMBO
123,5,1,8,1,3,3,230,574,46,16,93,2.97
124,5,1,8,1,3,4,312,575,10,16,93,4
125,5,1,8,1,3,5,360,575,8,16,93,3
126,5,1,8,1,3,6,394,575,11,16,46,0
127,5,1,8,1,3,7,455,576,10,15,93,1
128,5,1,8,1,3,8,525,576,46,16,73,2.97
129,2,1,9,0,0,0,193,604,319,44,-1,
130,3,1,9,1,0,0,193,604,319,44,-1,
131,4,1,9,1,1,0,193,604,319,44,-1,
132,5,1,9,1,1,1,193,606,57,31,77,Total
133,5,1,9,1,1,2,264,608,24,29,53,0%
134,5,1,9,1,1,3,300,604,101,44,0,suphiés:
135,5,1,9,1,1,4,418,600,28,53,58,~
136,5,1,9,1,1,5,466,608,46,30,92,9.36
137,2,1,10,0,0,0,29,655,542,72,-1,
138,3,1,10,1,0,0,29,655,542,64,-1,
139,4,1,10,1,1,0,29,655,541,18,-1,
140,5,1,10,1,1,1,29,655,188,17,49,DELICIA-B/SCOTCH
141,5,1,10,1,1,2,229,657,45,15,58,3.7:
142,5,1,10,1,1,3,311,657,11,15,34,©@
143,5,1,10,1,1,4,361,657,10,15,92,1
144,5,1,10,1,1,5,394,657,11,15,84,0
145,5,1,10,1,1,6,443,657,22,15,88,-1
146,5,1,10,1,1,7,514,657,56,16,92,-3.72
147,4,1,10,1,2,0,29,674,541,30,-1,
148,5,1,10,1,2,1,29,674,82,30,7,CR~-CORH
149,5,1,10,1,2,2,229,680,45,15,36,0.72
150,5,1,10,1,2,3,301,680,20,16,92,15
151,5,1,10,1,2,4,359,680,11,15,91,7
152,5,1,10,1,2,5,393,680,12,15,59,©O
153,5,1,10,1,2,6,454,680,9,15,88,8
154,5,1,10,1,2,7,524,681,46,15,95,5.76
155,4,1,10,1,3,0,29,698,542,29,-1,
156,5,1,10,1,3,1,29,698,117,29,36,BUN-SBILIS
157,5,1,10,1,3,2,229,702,47,17,93,0.84
158,5,1,10,1,3,3,311,703,11,16,82,0
159,5,1,10,1,3,4,358,704,12,15,79,4
160,5,1,10,1,3,5,393,703,12,15,93,0
161,5,1,10,1,3,6,443,704,22,15,81,_-4
162,5,1,10,1,3,7,514,704,57,15,18,=3.36
163,2,1,11,0,0,0,52,732,460,237,-1,
164,3,1,11,1,0,0,52,732,459,81,-1,
165,4,1,11,1,1,0,52,732,458,42,-1,
166,5,1,11,1,1,1,52,732,56,33,40,Total
167,5,1,11,1,1,2,124,734,23,31,75,6%
168,5,1,11,1,1,3,159,733,92,41,88,supplies
169,5,1,11,1,1,4,265,733,65,40,69,(excl.
170,5,1,11,1,1,5,347,734,54,39,14,G5T):
171,5,1,11,1,1,6,431,728,9,50,33,~
172,5,1,11,1,1,7,455,736,55,30,28,-L32
173,4,1,11,1,2,0,359,782,152,31,-1,
174,5,1,11,1,2,1,359,782,42,31,54,1.
175,5,1,11,1,2,2,454,783,57,30,47,0.9
176,3,1,11,2,0,0,64,830,447,89,-1,
177,4,1,11,2,1,0,64,830,447,42,-1,
178,5,1,11,2,1,1,64,830,56,33,90,Total
179,5,1,11,2,1,2,136,832,22,31,86,6%
180,5,1,11,2,1,3,171,830,91,42,52,supplies
181,5,1,11,2,1,4,277,831,53,40,87,(Inc.
182,5,1,11,2,1,5,347,831,54,40,20,6ST):
183,5,1,11,2,1,6,454,833,57,30,54,-139
184,4,1,11,2,2,0,196,878,315,41,-1,
185,5,1,11,2,2,1,196,878,54,33,85,Total
186,5,1,11,2,2,2,264,880,24,31,80,0%
187,5,1,11,2,2,3,300,879,101,40,85,supplies:
188,5,1,11,2,2,4,416,874,34,49,73,_
189,5,1,11,2,2,5,466,881,45,30,82,0.36
190,3,1,11,3,0,0,240,930,272,39,-1,
191,4,1,11,3,1,0,240,930,272,39,-1,
192,5,1,11,3,1,1,240,930,56,31,78,Total
193,5,1,11,3,1,2,312,930,89,39,53,Payable:
194,5,1,11,3,1,3,416,926,32,48,90,_
195,5,1,11,3,1,4,466,932,46,29,87,7.97
196,2,1,12,0,0,0,32,993,529,187,-1,
197,3,1,12,1,0,0,32,993,529,167,-1,
198,4,1,12,1,1,0,33,993,89,15,-1,
199,5,1,12,1,1,1,33,993,89,15,43,£.%.0.E.
200,4,1,12,1,2,0,33,1016,525,20,-1,
201,5,1,12,1,2,1,33,1016,93,15,61,Received
202,5,1,12,1,2,2,139,1016,58,15,28,ubove
203,5,1,12,1,2,3,210,1019,56,16,9,geois
204,5,1,12,1,2,4,282,1020,21,12,25,1m
205,5,1,12,1,2,5,316,1017,45,19,83,guod
206,5,1,12,1,2,6,375,1018,58,14,59,order
207,5,1,12,1,2,7,447,1018,111,14,86,condition.
208,4,1,12,1,3,0,32,1038,458,22,-1,
209,5,1,12,1,3,1,32,1040,35,16,91,The
210,5,1,12,1,3,2,81,1042,102,17,87,recipient
211,5,1,12,1,3,3,198,1038,24,18,92,of
212,5,1,12,1,3,4,234,1042,27,13,0,L.+
213,5,1,12,1,3,5,286,1040,62,15,11,-1ta’s
214,5,1,12,1,3,6,363,1039,92,21,92,products
215,5,1,12,1,3,7,472,1044,18,11,88,is
216,4,1,12,1,4,0,34,1063,527,21,-1,
217,5,1,12,1,4,1,34,1066,92,18,70,required
218,5,1,12,1,4,2,142,1067,19,13,91,to
219,5,1,12,1,4,3,174,1064,47,16,0,nake
220,5,1,12,1,4,4,233,1068,105,16,0,ne.ezsary
221,5,1,12,1,4,5,352,1063,127,21,65,adjustments
222,5,1,12,1,4,6,494,1065,21,15,93,to
223,5,1,12,1,4,7,530,1066,31,14,72,1ts
224,4,1,12,1,5,0,34,1088,434,21,-1,
225,5,1,12,1,5,1,34,1090,55,19,44,1input
226,5,1,12,1,5,2,104,1090,34,15,75,tax
227,5,1,12,1,5,3,152,1088,77,21,0,"claims,"
228,5,1,12,1,5,4,246,1093,22,12,92,on
229,5,1,12,1,5,5,282,1090,32,15,40,the
230,5,1,12,1,5,6,328,1088,57,16,91,basic
231,5,1,12,1,5,7,399,1088,22,16,92,of
232,5,1,12,1,5,8,435,1089,33,16,91,the
233,4,1,12,1,6,0,33,1112,458,21,-1,
234,5,1,12,1,6,1,33,1112,128,21,19,adjustiients
235,5,1,12,1,6,2,175,1113,58,17,88,shown
236,5,1,12,1,6,3,247,1117,21,12,60,1n
237,5,1,12,1,6,4,281,1114,44,15,29,this
238,5,1,12,1,6,5,340,1113,33,16,92,Tax
239,5,1,12,1,6,6,388,1113,80,16,86,Invoice
240,5,1,12,1,6,7,482,1114,9,13,92,/
241,4,1,12,1,7,0,32,1136,177,24,-1,
242,5,1,12,1,7,1,32,1136,177,24,36,Adjustnent_Mote
243,3,1,12,2,0,0,94,1157,341,23,-1,
244,4,1,12,2,1,0,94,1157,341,23,-1,
245,5,1,12,2,1,1,94,1157,15,3,23,~
246,5,1,12,2,1,2,199,1161,103,19,87,CUSTOM
247,5,1,12,2,1,3,308,1161,51,18,87,ER'S
248,5,1,12,2,1,4,367,1161,68,18,92,COPY
249,2,1,13,0,0,0,197,1195,423,29,-1,
250,3,1,13,1,0,0,197,1195,423,29,-1,
251,4,1,13,1,1,0,197,1195,423,29,-1,
252,5,1,13,1,1,1,197,1195,423,29,95, 
