,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,928,2115,-1,
1,2,1,1,0,0,0,0,0,600,6,-1,
2,3,1,1,1,0,0,0,0,600,6,-1,
3,4,1,1,1,1,0,0,0,600,6,-1,
4,5,1,1,1,1,1,0,0,600,6,95, 
5,2,1,2,0,0,0,153,109,550,118,-1,
6,3,1,2,1,0,0,153,109,550,118,-1,
7,4,1,2,1,1,0,312,109,391,81,-1,
8,5,1,2,1,1,1,207,160,49,36,84,..
9,5,1,2,1,1,2,312,109,125,66,38,MBB
10,5,1,2,1,1,3,496,124,207,66,22,ac4/00
11,4,1,2,1,2,0,153,194,36,33,-1,
12,5,1,2,1,2,1,153,194,36,33,82,r
13,2,1,3,0,0,0,162,260,590,79,-1,
14,3,1,3,1,0,0,162,260,590,79,-1,
15,4,1,3,1,1,0,162,260,590,40,-1,
16,5,1,3,1,1,1,162,260,133,36,90,KEDAI
17,5,1,3,1,1,2,314,262,147,35,91,PAPAN
18,5,1,3,1,1,3,478,263,103,35,91,YEW
19,5,1,3,1,1,4,595,264,157,36,89,CHUAN
20,4,1,3,1,2,0,334,304,247,35,-1,
21,5,1,3,1,2,1,334,304,247,35,0,(0005583085
22,5,1,3,1,2,2,530,288,48,56,0,-K)
23,2,1,4,0,0,0,228,353,464,80,-1,
24,3,1,4,1,0,0,228,353,464,80,-1,
25,4,1,4,1,1,0,256,353,403,31,-1,
26,5,1,4,1,1,1,256,353,63,28,93,LOT
27,5,1,4,1,1,2,330,354,55,28,92,276
28,5,1,4,1,1,3,396,354,103,29,92,JALAN
29,5,1,4,1,1,4,513,355,146,29,92,BANTING
30,4,1,4,1,2,0,228,401,464,32,-1,
31,5,1,4,1,2,1,228,401,93,28,93,43800
32,5,1,4,1,2,2,334,402,153,31,90,"DENGKIL,"
33,5,1,4,1,2,3,499,403,193,29,68,SELANGOR.
34,2,1,5,0,0,0,143,476,628,81,-1,
35,3,1,5,1,0,0,143,476,628,81,-1,
36,4,1,5,1,1,0,143,476,628,32,-1,
37,5,1,5,1,1,1,143,476,59,27,93,TEL
38,5,1,5,1,1,2,215,481,4,22,90,:
39,5,1,5,1,1,3,231,477,201,28,87,03-87686092
40,5,1,5,1,1,4,480,478,62,28,51,FAX
41,5,1,5,1,1,5,553,485,5,21,61,:
42,5,1,5,1,1,6,570,480,201,28,59,03-87686092
43,4,1,5,1,2,0,274,527,366,30,-1,
44,5,1,5,1,2,1,274,527,67,29,92,GST
