,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,932,1907,-1,
1,2,1,1,0,0,0,0,66,2,1841,-1,
2,3,1,1,1,0,0,0,66,2,1841,-1,
3,4,1,1,1,1,0,0,66,2,1841,-1,
4,5,1,1,1,1,1,0,66,2,1841,95, 
5,2,1,2,0,0,0,45,0,885,2,-1,
6,3,1,2,1,0,0,45,0,885,2,-1,
7,4,1,2,1,1,0,45,0,885,2,-1,
8,5,1,2,1,1,1,45,0,885,2,95, 
9,2,1,3,0,0,0,122,272,644,288,-1,
10,3,1,3,1,0,0,122,272,644,288,-1,
11,4,1,3,1,1,0,262,272,354,38,-1,
12,5,1,3,1,1,1,262,272,156,38,93,RESTORAN
13,5,1,3,1,1,2,441,272,57,38,93,WAN
14,5,1,3,1,1,3,520,272,96,37,91,SHENG
15,4,1,3,1,2,0,322,322,215,38,-1,
16,5,1,3,1,2,1,322,322,215,38,64,002043319
17,5,1,3,1,2,2,499,318,40,52,64,-W
18,4,1,3,1,3,0,162,371,544,43,-1,
19,5,1,3,1,3,1,162,374,87,39,93,"No.2,"
20,5,1,3,1,3,2,282,373,97,38,93,Jalan
21,5,1,3,1,3,3,401,374,195,39,80,Temenggung
22,5,1,3,1,3,4,621,371,85,43,95,"19/9,"
23,4,1,3,1,4,0,122,423,644,40,-1,
24,5,1,3,1,4,1,122,424,137,38,92,Seksyen
25,5,1,3,1,4,2,282,424,27,39,93,"9,"
26,5,1,3,1,4,3,342,424,114,36,91,Bandar
27,5,1,3,1,4,4,481,423,135,38,92,Mahkota
28,5,1,3,1,4,5,639,424,127,39,91,"Cheras,"
29,4,1,3,1,5,0,220,473,435,40,-1,
30,5,1,3,1,5,1,220,473,99,37,93,43200
31,5,1,3,1,5,2,341,474,127,39,92,"Cheras,"
32,5,1,3,1,5,3,500,473,155,39,92,Selangor
33,4,1,3,1,6,0,202,523,474,37,-1,
34,5,1,3,1,6,1,202,523,57,36,91,GST
35,5,1,3,1,6,2,282,523,56,36,92,REG
36,5,1,3,1,6,3,361,523,51,36,82,NO:
37,5,1,3,1,6,4,441,523,235,37,96,001335787520
38,2,1,4,0,0,0,42,622,672,186,-1,
39,3,1,4,1,0,0,42,622,672,186,-1,
40,4,1,4,1,1,0,203,622,431,37,-1,
41,5,1,4,1,1,1,203,622,114,36,87,Tax
42,5,1,4,1,1,2,369,622,265,37,87,Invoice
43,4,1,4,1,2,0,45,720,669,38,-1,
44,5,1,4,1,2,1,45,720,54,38,92,INV
45,5,1,4,1,2,2,121,720,71,38,38,No.
46,5,1,4,1,2,3,177,716,26,51,38,:
47,5,1,4,1,2,4,223,721,135,37,77,1063110
48,5,1,4,1,2,5,401,720,150,38,92,Cashier:
49,5,1,4,1,2,6,579,721,135,37,92,Thandar
50,4,1,4,1,3,0,42,770,554,38,-1,
51,5,1,4,1,3,1,42,771,77,37,92,Date
52,5,1,4,1,3,2,186,778,6,22,85,:
53,5,1,4,1,3,3,223,771,195,37,96,19-03-2018
54,5,1,4,1,3,4,442,770,154,38,95,18:08:38
55,2,1,5,0,0,0,41,969,149,41,-1,
56,3,1,5,1,0,0,41,969,149,41,-1,
57,4,1,5,1,1,0,41,969,149,41,-1,
58,5,1,5,1,1,1,41,969,78,37,92,Milo
59,5,1,5,1,1,2,148,969,42,41,89,(B)
60,2,1,6,0,0,0,41,1069,796,685,-1,
61,3,1,6,1,0,0,41,1069,177,38,-1,
62,4,1,6,1,1,0,41,1069,177,38,-1,
63,5,1,6,1,1,1,41,1069,77,36,92,Take
64,5,1,6,1,1,2,140,1070,78,37,91,Away
65,3,1,6,2,0,0,41,1118,796,630,-1,
66,4,1,6,2,1,0,359,1118,477,37,-1,
67,5,1,6,2,1,1,359,1128,19,26,43,X
68,5,1,6,2,1,2,500,1118,17,34,89,0.
69,5,1,6,2,1,3,540,1118,37,36,89,20
70,5,1,6,2,1,4,680,1118,76,37,93,0.40
71,5,1,6,2,1,5,799,1118,37,37,78,SR
72,4,1,6,2,2,0,41,1216,238,37,-1,
73,5,1,6,2,2,1,41,1216,91,37,92,Total
74,5,1,6,2,2,2,161,1216,71,37,79,QTY:
75,5,1,6,2,2,3,260,1216,19,36,97,4
76,4,1,6,2,3,0,41,1265,795,39,-1,
77,5,1,6,2,3,1,41,1266,91,36,92,Total
78,5,1,6,2,3,2,168,1265,190,39,92,(Excluding
79,5,1,6,2,3,3,381,1265,90,39,60,GST)
80,5,1,6,2,3,4,760,1266,27,35,93,5.
81,5,1,6,2,3,5,799,1266,37,35,93,66
82,4,1,6,2,4,0,42,1314,795,40,-1,
83,5,1,6,2,4,1,42,1315,57,37,90,GST
84,5,1,6,2,4,2,121,1315,138,39,92,payable
85,5,1,6,2,4,3,288,1314,84,40,95,(6%):
86,5,1,6,2,4,4,760,1315,27,36,95,0.
87,5,1,6,2,4,5,800,1315,37,36,95,34
88,4,1,6,2,5,0,42,1364,795,39,-1,
89,5,1,6,2,5,1,42,1364,90,36,92,Total
90,5,1,6,2,5,2,168,1364,190,39,89,(Inclusive
91,5,1,6,2,5,3,381,1364,35,36,91,of
92,5,1,6,2,5,4,441,1364,90,39,88,GST):
93,5,1,6,2,5,5,743,1359,44,50,91,6.
94,5,1,6,2,5,6,800,1364,37,35,96,00
95,4,1,6,2,6,0,44,1409,791,49,-1,
96,5,1,6,2,6,1,44,1409,192,49,64,TOTAI.
97,5,1,6,2,6,2,253,1420,11,23,0,:
98,5,1,6,2,6,3,685,1410,51,47,83,6G.
99,5,1,6,2,6,4,762,1414,73,34,84,OO
100,4,1,6,2,7,0,42,1512,795,36,-1,
101,5,1,6,2,7,1,42,1512,77,36,49,CASH
102,5,1,6,2,7,2,147,1518,5,23,92,:
103,5,1,6,2,7,3,760,1512,77,35,78,6.00
104,4,1,6,2,8,0,42,1660,787,39,-1,
105,5,1,6,2,8,1,42,1660,57,36,92,GST
106,5,1,6,2,8,2,122,1660,137,38,92,Summary
107,5,1,6,2,8,3,439,1661,117,35,87,Amount
108,5,1,6,2,8,4,567,1660,62,39,81,(RM)
109,5,1,6,2,8,5,647,1655,44,52,13,=
110,5,1,6,2,8,6,701,1660,128,39,81,Tax(RM)
111,4,1,6,2,9,0,43,1706,793,48,-1,
112,5,1,6,2,9,1,43,1709,38,37,89,SR
113,5,1,6,2,9,2,249,1709,30,39,92,(@
114,5,1,6,2,9,3,320,1710,30,36,96,6%)
115,5,1,6,2,9,4,544,1706,44,48,96,5.
116,5,1,6,2,9,5,600,1710,37,34,81,66
117,5,1,6,2,9,6,743,1706,44,49,96,0.
118,5,1,6,2,9,7,799,1710,37,36,94,34
119,2,1,7,0,0,0,930,0,2,903,-1,
120,3,1,7,1,0,0,930,0,2,903,-1,
121,4,1,7,1,1,0,930,0,2,903,-1,
122,5,1,7,1,1,1,930,0,2,903,95, 
123,2,1,8,0,0,0,931,0,1,1907,-1,
124,3,1,8,1,0,0,931,0,1,1907,-1,
125,4,1,8,1,1,0,931,0,1,1907,-1,
126,5,1,8,1,1,1,931,0,1,1907,95, 
