,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,704,1883,-1,
1,2,1,1,0,0,0,73,58,268,44,-1,
2,3,1,1,1,0,0,73,58,268,44,-1,
3,4,1,1,1,1,0,73,58,268,44,-1,
4,5,1,1,1,1,1,73,58,29,42,85,3
5,5,1,1,1,1,2,129,63,17,25,28,""""
6,5,1,1,1,1,3,162,61,80,41,80,84>
7,5,1,1,1,1,4,254,68,87,32,0,oi2-
8,2,1,2,0,0,0,83,223,388,33,-1,
9,3,1,2,1,0,0,83,223,388,33,-1,
10,4,1,2,1,1,0,83,223,388,33,-1,
11,5,1,2,1,1,1,83,247,11,9,2,.
12,5,1,2,1,1,2,451,223,20,27,0,¥
13,2,1,3,0,0,0,58,304,343,139,-1,
14,3,1,3,1,0,0,58,304,343,123,-1,
15,4,1,3,1,1,0,58,304,343,37,-1,
16,5,1,3,1,1,1,58,304,94,31,0,WAHIN
17,5,1,3,1,1,2,155,305,120,36,13,HARRWARE
18,5,1,3,1,1,3,287,306,55,34,0,‘Siif
19,5,1,3,1,1,4,349,311,52,30,0,mHD
20,4,1,3,1,2,0,63,344,127,34,-1,
21,5,1,3,1,2,1,63,344,62,35,0,14ga
22,5,1,3,1,2,2,126,344,58,35,0,8140
23,4,1,3,1,3,0,60,383,272,60,-1,
24,5,1,3,1,3,1,60,383,66,44,0,i.
25,5,1,3,1,3,2,140,384,69,53,50,Thgal
26,5,1,3,1,3,3,242,385,90,58,3,"AHANG,"
27,2,1,4,0,0,0,122,1652,526,16,-1,
28,3,1,4,1,0,0,122,1652,526,16,-1,
29,4,1,4,1,1,0,122,1652,526,16,-1,
30,5,1,4,1,1,1,122,1652,526,16,95, 
31,2,1,5,0,0,0,35,383,648,1326,-1,
32,3,1,5,1,0,0,35,383,648,1326,-1,
33,4,1,5,1,1,0,35,383,648,1326,-1,
34,5,1,5,1,1,1,35,383,648,1326,95, 
35,2,1,6,0,0,0,67,1707,170,45,-1,
36,3,1,6,1,0,0,67,1707,170,45,-1,
37,4,1,6,1,1,0,67,1707,170,45,-1,
38,5,1,6,1,1,1,67,1707,80,43,31,THANK
39,5,1,6,1,1,2,156,1703,47,56,0,¥0U
