,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,4961,7016,-1,
1,2,1,1,0,0,0,1854,958,19,12,-1,
2,3,1,1,1,0,0,1854,958,19,12,-1,
3,4,1,1,1,1,0,1854,958,19,12,-1,
4,5,1,1,1,1,1,1854,958,19,12,15,“
5,2,1,2,0,0,0,2577,965,328,157,-1,
6,3,1,2,1,0,0,2527,965,441,210,-1,
7,4,1,2,1,1,0,2577,965,328,157,-1,
8,5,1,2,1,1,1,2577,965,328,157,62,04114
9,2,1,3,0,0,0,1390,1220,1446,625,-1,
10,3,1,3,1,0,0,1390,1220,1446,625,-1,
11,4,1,3,1,1,0,1390,1220,1446,77,-1,
12,5,1,3,1,1,1,1390,1230,152,59,87,THE
13,5,1,3,1,1,2,1571,1227,257,59,91,TOAST
14,5,1,3,1,1,3,1860,1224,153,60,82,F&E
15,5,1,3,1,1,4,2042,1223,166,59,81,SDN
16,5,1,3,1,1,5,2243,1222,164,59,89,BHD
17,5,1,3,1,1,6,2440,1220,373,77,73,(965752
18,5,1,3,1,1,7,2819,1222,17,74,66,-T)
19,4,1,3,1,2,0,1425,1316,1325,67,-1,
20,5,1,3,1,2,1,1425,1316,3,5,0,°
21,5,1,3,1,2,2,1483,1331,123,52,90,LOT
22,5,1,3,1,2,3,1631,1328,331,54,42,211042111
23,5,1,3,1,2,4,1997,1326,201,55,92,JALAN
24,5,1,3,1,2,5,2227,1324,274,56,91,PERMAS
25,5,1,3,1,2,6,2528,1321,222,55,91,UTARA
26,4,1,3,1,3,0,1725,1401,779,67,-1,
27,5,1,3,1,3,1,1725,1404,269,59,90,BANDAR
28,5,1,3,1,3,2,2024,1402,184,66,92,BARU
29,5,1,3,1,3,3,2229,1401,275,63,91,PERMAS
30,4,1,3,1,4,0,1634,1481,957,59,-1,
31,5,1,3,1,4,1,1634,1486,185,54,92,81750
32,5,1,3,1,4,2,1842,1481,233,58,90,JOHOR
33,5,1,3,1,4,3,2103,1481,226,57,92,BAHRU
34,5,1,3,1,4,4,2356,1481,235,55,91,JOHOR
35,4,1,3,1,5,0,1867,1560,489,62,-1,
36,5,1,3,1,5,1,1867,1561,101,61,81,Tel:
37,5,1,3,1,5,2,1996,1560,360,57,83,D7-3886880
38,4,1,3,1,6,0,1704,1639,816,57,-1,
39,5,1,3,1,6,1,1704,1644,124,52,91,GST
40,5,1,3,1,6,2,1862,1641,59,55,91,ID
41,5,1,3,1,6,3,1947,1642,92,54,15,No:
42,5,1,3,1,6,4,2067,1639,453,53,95,002069884928
43,4,1,3,1,7,0,1800,1736,617,109,-1,
44,5,1,3,1,7,1,1800,1742,182,86,92,TAX
45,5,1,3,1,7,2,2017,1736,400,109,90,INVOICE
46,2,1,4,0,0,0,2048,1843,774,11,-1,
47,3,1,4,1,0,0,2048,1843,774,11,-1,
48,4,1,4,1,1,0,2048,1843,774,11,-1,
49,5,1,4,1,1,1,2048,1847,22,7,15,24
50,5,1,4,1,1,2,2075,1832,37,28,0,HMam
51,5,1,4,1,1,3,2130,1832,19,28,17,a4
52,5,1,4,1,1,4,2149,1832,31,28,0,bat
53,5,1,4,1,1,5,2202,1848,5,5,0,.
54,5,1,4,1,1,6,2209,1832,31,28,0,heemae
55,5,1,4,1,1,7,2244,1832,10,28,0,o
56,5,1,4,1,1,8,2281,1843,4,9,0,t
57,5,1,4,1,1,9,2312,1832,8,28,0,mr
58,5,1,4,1,1,10,2345,1832,14,28,0,m
59,5,1,4,1,1,11,2403,1844,52,8,0,b
60,5,1,4,1,1,12,2498,1832,71,28,0,mre
61,5,1,4,1,1,13,2569,1832,14,28,0,t
62,5,1,4,1,1,14,2636,1844,10,6,0,n
63,5,1,4,1,1,15,2646,1832,45,28,0,f.
64,5,1,4,1,1,16,2811,1845,11,4,0,","
65,2,1,5,0,0,0,2340,2187,5,132,-1,
66,3,1,5,1,0,0,2340,2187,5,132,-1,
67,4,1,5,1,1,0,2340,2187,5,132,-1,
68,5,1,5,1,1,1,2340,2187,5,132,95, 
69,2,1,6,0,0,0,1695,2190,8,158,-1,
70,3,1,6,1,0,0,1695,2190,8,158,-1,
71,4,1,6,1,1,0,1695,2190,8,158,-1,
72,5,1,6,1,1,1,1695,2190,8,158,95, 
73,2,1,7,0,0,0,1404,1845,1411,2440,-1,
74,3,1,7,1,0,0,1404,1845,1411,2440,-1,
75,4,1,7,1,1,0,1408,1845,1405,117,-1,
76,5,1,7,1,1,1,1408,1845,562,117,88,PS8418042783
77,5,1,7,1,1,2,2398,1880,415,64,79,08/04/2018
78,4,1,7,1,2,0,1409,1980,1146,68,-1,
79,5,1,7,1,2,1,1409,1985,147,63,29,S/P:
80,5,1,7,1,2,2,1609,1982,199,64,26,POS1
81,5,1,7,1,2,3,2204,1980,161,62,91,Loc:
82,5,1,7,1,2,4,2401,1980,154,59,37,PMS
83,4,1,7,1,3,0,1405,2086,817,57,-1,
84,5,1,7,1,3,1,1405,2087,168,56,80,Walk
85,5,1,7,1,3,2,1600,2086,47,56,73,in
86,4,1,7,1,4,0,1407,2200,678,142,-1,
87,5,1,7,1,4,1,1407,2200,271,96,86,Table:
88,5,1,7,1,4,2,1951,2214,134,128,58,39
89,4,1,7,1,5,0,1407,2374,1406,72,-1,
90,5,1,7,1,5,1,1407,2381,125,55,0,Mon:
91,5,1,7,1,5,2,1728,2381,105,65,90,Qty
92,5,1,7,1,5,3,1872,2378,244,63,88,U.Price
93,5,1,7,1,5,4,2220,2375,136,53,88,Disc
94,5,1,7,1,5,5,2555,2374,258,52,32,Amoutint
95,4,1,7,1,6,0,1406,2464,767,69,-1,
96,5,1,7,1,6,1,1406,2475,116,56,94,404
97,5,1,7,1,6,2,1846,2464,139,58,91,TEH
98,5,1,7,1,6,3,2016,2464,157,69,53,(ICE)
99,4,1,7,1,7,0,1811,2559,1002,65,-1,
100,5,1,7,1,7,1,1811,2572,21,52,75,1
101,5,1,7,1,7,2,2005,2567,138,54,78,2.50
102,5,1,7,1,7,3,2225,2561,138,55,95,0.00
103,5,1,7,1,7,4,2599,2559,138,53,92,3.50
104,5,1,7,1,7,5,2769,2559,44,52,58,§
105,4,1,7,1,8,0,1406,2659,807,69,-1,
106,5,1,7,1,8,1,1406,2673,117,55,94,220
107,5,1,7,1,8,2,1852,2659,361,62,40,KANPLNG
108,4,1,7,1,9,0,1808,2756,1005,64,-1,
109,5,1,7,1,9,1,1808,2768,24,51,35,[
110,5,1,7,1,9,2,1967,2763,176,57,93,10.00
111,5,1,7,1,9,3,2225,2758,137,54,93,0.00
112,5,1,7,1,9,4,2561,2756,175,56,93,10.00
113,5,1,7,1,9,5,2769,2757,44,53,46,S
114,4,1,7,1,10,0,1408,2857,939,70,-1,
115,5,1,7,1,10,1,1408,2870,103,57,95,101
116,5,1,7,1,10,2,1747,2899,5,3,76,.
117,5,1,7,1,10,3,1851,2859,276,59,64,BUTTER
118,5,1,7,1,10,4,2160,2857,187,59,92,KAYA
119,4,1,7,1,11,0,1812,2953,1001,64,-1,
120,5,1,7,1,11,1,1812,2965,19,52,67,[
121,5,1,7,1,11,2,2004,2963,138,53,0,z.50
122,5,1,7,1,11,3,2224,2955,138,55,86,000
123,5,1,7,1,11,4,2597,2954,139,55,92,2.50
