,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,924,1771,-1,
1,2,1,1,0,0,0,96,0,782,11,-1,
2,3,1,1,1,0,0,96,0,782,11,-1,
3,4,1,1,1,1,0,96,0,782,11,-1,
4,5,1,1,1,1,1,96,0,782,11,95, 
5,2,1,2,0,0,0,69,345,782,335,-1,
6,3,1,2,1,0,0,230,345,445,81,-1,
7,4,1,2,1,1,0,230,345,445,38,-1,
8,5,1,2,1,1,1,230,345,52,33,92,MR.
9,5,1,2,1,1,2,312,346,114,32,77,D.I.Y.
10,5,1,2,1,1,3,459,345,50,38,92,(M)
11,5,1,2,1,1,4,537,347,57,32,91,SDN
12,5,1,2,1,1,5,619,347,56,32,91,BHD
13,4,1,2,1,2,0,254,387,378,39,-1,
14,5,1,2,1,2,1,254,387,136,37,89,(CO.REG
15,5,1,2,1,2,2,421,397,5,23,91,:
16,5,1,2,1,2,3,456,389,176,37,82,860671-D)
17,3,1,2,2,0,0,69,431,782,249,-1,
18,4,1,2,2,1,0,111,431,736,39,-1,
19,5,1,2,2,1,1,111,431,53,32,84,LOT
20,5,1,2,2,1,2,193,431,114,32,91,1851-A
21,5,1,2,2,1,3,333,432,15,30,92,&
22,5,1,2,2,1,4,378,431,130,37,89,"1851-B,"
23,5,1,2,2,1,5,538,432,97,33,93,JALAN
24,5,1,2,2,1,6,660,433,57,33,92,KPB
25,5,1,2,2,1,7,743,434,31,36,92,"6,"
26,5,1,2,2,1,8,822,461,25,9,85,_.
27,4,1,2,2,2,0,89,472,762,42,-1,
28,5,1,2,2,2,1,89,493,3,2,65,-
29,5,1,2,2,2,2,128,472,139,34,91,KAWASAN
30,5,1,2,2,2,3,292,473,261,35,91,PERINDUSTRIAN
31,5,1,2,2,2,4,579,475,175,39,91,"BALAKONG,"
32,5,1,2,2,2,5,806,483,45,11,87,—
33,4,1,2,2,3,0,69,516,689,48,-1,
34,5,1,2,2,3,1,69,534,6,6,56,:
35,5,1,2,2,3,2,93,530,32,34,83,;
36,5,1,2,2,3,3,116,512,29,56,0,-
37,5,1,2,2,3,4,149,516,97,33,77,49300
38,5,1,2,2,3,5,272,516,75,33,90,SERI
39,5,1,2,2,3,6,374,516,196,39,92,"KEMBANGAN,"
40,5,1,2,2,3,7,600,519,158,34,92,SELANGOR
41,4,1,2,2,4,0,194,538,482,71,-1,
42,5,1,2,2,4,1,194,557,72,38,92,(GST
43,5,1,2,2,4,2,292,559,35,33,92,ID
44,5,1,2,2,4,3,355,560,34,32,92,No
45,5,1,2,2,4,4,421,538,255,71,46,:000308020352)
46,4,1,2,2,5,0,80,597,736,80,-1,
47,5,1,2,2,5,1,80,597,106,80,41,[PuSAT
48,5,1,2,2,5,2,211,602,199,33,92,PERNIAGAAN
49,5,1,2,2,5,3,436,603,97,34,92,BUNGA
50,5,1,2,2,5,4,559,605,92,38,92,"RAYA,"
51,5,1,2,2,5,5,681,606,135,39,92,MANTIN)
52,4,1,2,2,6,0,313,645,261,35,-1,
53,5,1,2,2,6,1,313,645,78,32,90,-TAX
54,5,1,2,2,6,2,417,645,157,35,89,INVOICE-
55,2,1,3,0,0,0,0,0,101,1356,-1,
56,3,1,3,1,0,0,0,0,101,1356,-1,
57,4,1,3,1,1,0,0,0,101,1356,-1,
58,5,1,3,1,1,1,0,0,101,1356,95,    
59,2,1,4,0,0,0,908,104,16,1174,-1,
60,3,1,4,1,0,0,908,104,16,1174,-1,
61,4,1,4,1,1,0,908,104,16,1174,-1,
62,5,1,4,1,1,1,908,104,16,1174,95, 
63,2,1,5,0,0,0,12,710,848,609,-1,
64,3,1,5,1,0,0,16,710,844,609,-1,
65,4,1,5,1,1,0,16,710,844,75,-1,
66,5,1,5,1,1,1,16,710,15,75,0,;
67,5,1,5,1,1,2,55,728,130,33,78,SPRAYER
68,5,1,5,1,1,3,210,729,140,36,46,SX-2604
69,5,1,5,1,1,4,375,730,97,33,61,550ML
70,5,1,5,1,1,5,824,737,36,32,33,*§
71,4,1,5,1,2,0,55,771,294,40,-1,
72,5,1,5,1,2,1,55,771,191,40,20,HAOGIDO1-3
73,5,1,5,1,2,2,272,786,16,5,57,-
74,5,1,5,1,2,3,313,772,36,33,96,70
75,4,1,5,1,3,0,19,813,800,42,-1,
76,5,1,5,1,3,1,19,815,10,34,90,|
77,5,1,5,1,3,2,55,813,129,31,75,965940
78,5,1,5,1,3,3,498,816,56,34,55,4%
79,5,1,5,1,3,4,602,819,74,34,93,1.79
80,5,1,5,1,3,5,742,822,77,33,83,7.16
81,4,1,5,1,4,0,34,860,116,29,-1,
82,5,1,5,1,4,1,34,862,4,16,76,1
83,5,1,5,1,4,2,133,860,17,29,0,N
84,4,1,5,1,5,0,18,881,842,119,-1,
85,5,1,5,1,5,1,18,881,163,119,0,Jrare)
86,5,1,5,1,5,2,253,899,8,33,96,1
87,5,1,5,1,5,3,660,905,115,39,49,Aty(s)
88,5,1,5,1,5,4,809,916,5,25,90,:
89,5,1,5,1,5,5,845,908,15,33,96,4
90,4,1,5,1,6,0,49,972,811,53,-1,
91,5,1,5,1,6,1,49,972,90,43,92,Total
92,5,1,5,1,6,2,169,982,91,34,83,Incl.
93,5,1,5,1,6,3,291,985,57,34,92,GST
94,5,1,5,1,6,4,721,993,37,31,93,RM
95,5,1,5,1,6,5,783,994,77,31,95,7.16
96,4,1,5,1,7,0,24,1024,831,44,-1,
97,5,1,5,1,7,1,24,1036,9,4,62,-
98,5,1,5,1,7,2,45,1024,159,35,73,ROUNDING
99,5,1,5,1,7,3,229,1026,201,35,92,ADJUSTMENT
100,5,1,5,1,7,4,701,1034,56,33,91,-RM
101,5,1,5,1,7,5,783,1034,72,34,79,0.01
102,4,1,5,1,8,0,45,1066,814,44,-1,
103,5,1,5,1,8,1,45,1066,98,33,92,TOTAL
104,5,1,5,1,8,2,168,1068,138,33,93,ROUNDED
105,5,1,5,1,8,3,721,1076,36,33,92,RM
106,5,1,5,1,8,4,782,1077,77,33,86,7.15
107,4,1,5,1,9,0,31,1092,828,67,-1,
108,5,1,5,1,9,1,31,1092,90,67,8,|CASHH
109,5,1,5,1,9,2,700,1118,36,33,92,RM
110,5,1,5,1,9,3,762,1119,97,32,96,20.20
111,4,1,5,1,10,0,43,1148,816,46,-1,
112,5,1,5,1,10,1,43,1148,119,36,92,CHANGE
113,5,1,5,1,10,2,700,1160,36,33,93,RM
114,5,1,5,1,10,3,765,1161,94,33,67,13.05
115,4,1,5,1,11,0,12,1227,740,60,-1,
116,5,1,5,1,11,1,12,1269,4,14,79,|
117,5,1,5,1,11,2,42,1227,57,60,77,GST
118,5,1,5,1,11,3,124,1229,139,48,91,Summary
119,5,1,5,1,11,4,412,1239,135,39,26,Amt(RM)
120,5,1,5,1,11,5,617,1242,135,39,85,Tax(RM)
121,4,1,5,1,12,0,12,1269,782,50,-1,
122,5,1,5,1,12,1,12,1269,4,14,83,'
123,5,1,5,1,12,2,41,1276,57,32,88,GST
124,5,1,5,1,12,3,123,1278,98,33,35,SRAOY%
125,5,1,5,1,12,4,514,1284,77,33,71,1.16
126,5,1,5,1,12,5,719,1287,75,32,95,0.00
127,2,1,6,0,0,0,41,1371,814,114,-1,
128,3,1,6,1,0,0,41,1371,814,114,-1,
129,4,1,6,1,1,0,44,1371,811,88,-1,
130,5,1,6,1,1,1,44,1402,154,35,96,15-07-18
131,5,1,6,1,1,2,226,1406,95,32,93,10:35
132,5,1,6,1,1,3,347,1408,73,33,91,SHO1
133,5,1,6,1,1,4,450,1409,77,32,52,7133
134,5,1,6,1,1,5,594,1411,36,32,69,712
135,5,1,6,1,1,6,655,1371,200,88,0,R400010082
136,4,1,6,1,2,0,41,1445,485,40,-1,
137,5,1,6,1,2,1,41,1445,156,35,92,OPERATOR
138,5,1,6,1,2,2,223,1449,139,33,91,TRAINEE
139,5,1,6,1,2,3,387,1451,139,34,92,CASHIER
140,2,1,7,0,0,0,161,1532,549,124,-1,
141,3,1,7,1,0,0,161,1532,549,124,-1,
142,4,1,7,1,1,0,161,1532,549,40,-1,
143,5,1,7,1,1,1,161,1532,158,35,93,EXCHANGE
144,5,1,7,1,1,2,345,1534,57,34,92,ARE
145,5,1,7,1,1,3,427,1536,140,34,92,ALLOWED
146,5,1,7,1,1,4,592,1539,118,33,92,WITHIN
147,4,1,7,1,2,0,243,1576,400,36,-1,
148,5,1,7,1,2,1,243,1576,16,32,42,T_
149,5,1,7,1,2,2,284,1577,76,33,42,DAYS
150,5,1,7,1,2,3,386,1578,77,33,91,WITH
151,5,1,7,1,2,4,489,1580,154,32,92,RECEIPT.
152,4,1,7,1,3,0,203,1618,480,38,-1,
153,5,1,7,1,3,1,203,1618,157,34,92,STRICTLY
154,5,1,7,1,3,2,387,1620,35,33,92,NO
155,5,1,7,1,3,3,448,1621,77,33,92,CASH
156,5,1,7,1,3,4,550,1622,133,34,89,REFUND.
157,2,1,8,0,0,0,0,1671,924,100,-1,
158,3,1,8,1,0,0,0,1671,924,100,-1,
159,4,1,8,1,1,0,0,1671,924,100,-1,
160,5,1,8,1,1,1,0,1671,924,100,95, 
