,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,1080,1528,-1,
1,2,1,1,0,0,0,596,351,79,44,-1,
2,3,1,1,1,0,0,596,351,79,44,-1,
3,4,1,1,1,1,0,596,351,79,44,-1,
4,5,1,1,1,1,1,596,351,79,44,0,A2]
5,2,1,2,0,0,0,353,414,287,91,-1,
6,3,1,2,1,0,0,353,414,287,91,-1,
7,4,1,2,1,1,0,353,414,287,19,-1,
8,5,1,2,1,1,1,353,419,81,14,59,UNIFIAKKA
9,5,1,2,1,1,2,439,416,162,16,89,INTERNATIONAL
10,5,1,2,1,1,3,566,410,37,29,49,SDN
11,5,1,2,1,1,4,607,414,33,16,49,BHD
12,4,1,2,1,2,0,444,434,104,13,-1,
13,5,1,2,1,2,1,444,436,13,11,73,27
14,5,1,2,1,2,2,461,436,22,11,73,Mai
15,5,1,2,1,2,3,486,435,28,11,86,2018
16,5,1,2,1,2,4,518,434,30,12,68,15146
17,4,1,2,1,3,0,465,453,64,15,-1,
18,5,1,2,1,3,1,465,453,64,15,0,(867388.
19,4,1,2,1,4,0,374,468,247,18,-1,
20,5,1,2,1,4,1,374,474,16,12,63,49;
21,5,1,2,1,4,2,393,473,30,11,12,Jalan
22,5,1,2,1,4,3,427,472,42,14,74,Tampoi
23,5,1,2,1,4,4,473,472,17,10,51,74
24,5,1,2,1,4,5,491,468,54,16,0,<awasan
25,5,1,2,1,4,6,549,469,72,13,32,Petindustian
26,4,1,2,1,5,0,404,488,186,17,-1,
27,5,1,2,1,5,1,404,488,80,17,16,‘Tarapbl81200
28,5,1,2,1,5,2,488,489,31,12,73,Jahot
29,5,1,2,1,5,3,523,484,32,25,19,Bahni
30,5,1,2,1,5,4,558,484,32,25,21,Johot
31,2,1,3,0,0,0,341,507,316,193,-1,
32,3,1,3,1,0,0,457,507,81,12,-1,
33,4,1,3,1,1,0,457,507,81,12,-1,
34,5,1,3,1,1,1,457,507,81,12,8,TAXINYOIoE
35,3,1,3,2,0,0,341,523,177,15,-1,
36,4,1,3,2,1,0,341,523,177,15,-1,
37,5,1,3,2,1,1,341,526,39,12,41,invéice
38,5,1,3,2,1,2,384,526,7,10,47,4
39,5,1,3,2,1,3,395,529,2,7,91,:
40,5,1,3,2,1,4,401,523,117,13,10,OR18032702170334
41,3,1,3,3,0,0,342,546,314,37,-1,
42,4,1,3,3,1,0,342,546,314,18,-1,
43,5,1,3,3,1,1,342,552,19,11,20,tem
44,5,1,3,3,1,2,444,551,18,13,42,y
45,5,1,3,3,1,3,628,546,28,11,35,Total
46,4,1,3,3,2,0,342,569,199,14,-1,
47,5,1,3,3,2,1,342,573,16,10,0,₹R
48,5,1,3,3,2,2,366,572,78,11,75,100100000056
49,5,1,3,3,2,3,446,570,32,13,70,Fried
50,5,1,3,3,2,4,482,565,38,24,87,Noodie
51,5,1,3,3,2,5,522,565,19,24,78,(8)
52,3,1,3,4,0,0,343,582,313,49,-1,
53,4,1,3,4,1,0,343,582,313,23,-1,
54,5,1,3,4,1,1,343,592,30,12,48,$2.00
55,5,1,3,4,1,2,444,592,3,12,96,1
56,5,1,3,4,1,3,626,582,30,23,88,$2.00
57,4,1,3,4,2,0,343,617,137,14,-1,
58,5,1,3,4,2,1,343,619,16,12,19,$R.
59,5,1,3,4,2,2,366,618,84,12,0,100100000006
60,5,1,3,4,2,3,444,613,5,23,0,-
61,5,1,3,4,2,4,454,617,26,11,24,Poik
62,3,1,3,5,0,0,343,630,314,48,-1,
63,4,1,3,5,1,0,343,630,314,31,-1,
64,5,1,3,5,1,1,343,630,30,31,84,$2.10
65,5,1,3,5,1,2,445,638,3,11,94,1
66,5,1,3,5,1,3,627,634,30,13,82,$270
67,4,1,3,5,2,0,343,664,168,14,-1,
68,5,1,3,5,2,1,343,667,17,10,20,‘SR.
69,5,1,3,5,2,2,367,660,84,24,76,100100000015:
70,5,1,3,5,2,3,454,660,57,24,37,Vegetabls
71,3,1,3,6,0,0,344,681,313,19,-1,
72,4,1,3,6,1,0,344,681,313,19,-1,
73,5,1,3,6,1,1,344,686,30,14,79,$1.10
74,5,1,3,6,1,2,444,685,6,10,84,2
75,5,1,3,6,1,3,627,681,30,12,79,5220
76,2,1,4,0,0,0,545,712,114,50,-1,
77,3,1,4,1,0,0,545,712,114,50,-1,
78,4,1,4,1,1,0,545,712,113,13,-1,
79,5,1,4,1,1,1,545,708,28,24,88,Total
80,5,1,4,1,1,2,577,708,48,24,7,Amouri.
81,5,1,4,1,1,3,627,712,31,13,82,$6.90
82,4,1,4,1,2,0,561,730,98,15,-1,
83,5,1,4,1,2,1,561,732,26,10,58,8ST
84,5,1,4,1,2,2,591,731,30,14,34,@6%:
85,5,1,4,1,2,3,629,730,30,12,34,8039
86,4,1,4,1,3,0,568,747,91,15,-1,
87,5,1,4,1,3,1,568,749,22,13,75,Nett
88,5,1,4,1,3,2,593,749,31,11,45,Total:
89,5,1,4,1,3,3,629,747,30,14,73,$6.00
90,2,1,5,0,0,0,336,774,325,144,-1,
91,3,1,5,1,0,0,345,774,314,19,-1,
92,4,1,5,1,1,0,345,774,314,19,-1,
93,5,1,5,1,1,1,345,778,83,15,83,PaymentMode
94,5,1,5,1,1,2,616,774,43,11,84,Amourt
95,3,1,5,2,0,0,336,793,323,27,-1,
96,4,1,5,2,1,0,336,793,323,27,-1,
97,5,1,5,2,1,1,336,794,49,26,12,"CASH,"
98,5,1,5,2,1,2,629,793,30,13,86,$6.90
99,3,1,5,3,0,0,344,808,315,30,-1,
100,4,1,5,3,1,0,344,808,315,30,-1,
