,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,600,1312,-1,
1,2,1,1,0,0,0,0,0,285,63,-1,
2,3,1,1,1,0,0,0,0,285,63,-1,
3,4,1,1,1,1,0,0,0,285,63,-1,
4,5,1,1,1,1,1,0,0,73,63,52,v
5,2,1,2,0,0,0,0,190,16,12,-1,
6,3,1,2,1,0,0,0,190,16,12,-1,
7,4,1,2,1,1,0,0,190,16,12,-1,
8,5,1,2,1,1,1,0,190,16,12,0,”
9,2,1,3,0,0,0,11,597,584,51,-1,
10,3,1,3,1,0,0,11,597,584,51,-1,
11,4,1,3,1,1,0,11,597,584,51,-1,
12,5,1,3,1,1,1,11,603,54,23,23,~ORD
13,5,1,3,1,1,2,80,603,38,23,93,#15
14,5,1,3,1,1,3,134,602,51,24,93,-REG
15,5,1,3,1,1,4,200,602,50,23,88,#19-
16,5,1,3,1,1,5,253,597,143,51,77,02/03/2018
17,5,1,3,1,1,6,413,602,73,23,95,12:59:
18,5,1,3,1,1,7,493,602,23,25,95,16
19,5,1,3,1,1,8,588,606,7,11,12,/
20,2,1,4,0,0,0,27,78,573,388,-1,
21,3,1,4,1,0,0,27,78,573,388,-1,
22,4,1,4,1,1,0,67,78,423,26,-1,
23,5,1,4,1,1,1,67,83,11,20,49,»
24,5,1,4,1,1,2,84,73,26,37,91,.
25,5,1,4,1,1,3,127,84,31,20,40,:g
26,5,1,4,1,1,4,173,78,50,23,91,Alaf
27,5,1,4,1,1,5,240,79,144,22,92,Restaurants
28,5,1,4,1,1,6,398,78,38,25,92,Sdn
29,5,1,4,1,1,7,451,79,39,24,92,Bhd
30,4,1,4,1,2,0,216,107,384,38,-1,
31,5,1,4,1,2,1,216,109,72,27,56,(65351
32,5,1,4,1,2,2,293,110,36,29,56,-M)
33,5,1,4,1,2,3,421,107,15,38,0,“.
34,4,1,4,1,3,0,159,143,225,28,-1,
35,5,1,4,1,3,1,159,143,185,28,33,formerly.knoun
36,5,1,4,1,3,2,359,149,25,18,92,as
