,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,943,1871,-1,
1,2,1,1,0,0,0,213,10,327,54,-1,
2,3,1,1,1,0,0,213,10,327,54,-1,
3,4,1,1,1,1,0,213,10,327,54,-1,
4,5,1,1,1,1,1,213,10,194,54,71,21912
5,5,1,1,1,1,2,439,18,101,42,71,O12
6,2,1,2,0,0,0,213,98,113,11,-1,
7,3,1,2,1,0,0,213,98,113,11,-1,
8,4,1,2,1,1,0,213,98,113,11,-1,
9,5,1,2,1,1,1,213,98,5,9,0,A
10,5,1,2,1,1,2,320,99,6,10,32,5
11,2,1,3,0,0,0,4,0,207,148,-1,
12,3,1,3,1,0,0,4,0,207,148,-1,
13,4,1,3,1,1,0,4,0,207,148,-1,
14,5,1,3,1,1,1,4,0,207,148,95, 
15,2,1,4,0,0,0,217,125,36,14,-1,
16,3,1,4,1,0,0,217,125,36,14,-1,
17,4,1,4,1,1,0,217,125,36,14,-1,
18,5,1,4,1,1,1,217,130,6,9,0,\
19,5,1,4,1,1,2,249,125,4,11,45,1
20,2,1,5,0,0,0,224,162,11,11,-1,
21,3,1,5,1,0,0,224,162,11,11,-1,
22,4,1,5,1,1,0,224,162,11,11,-1,
23,5,1,5,1,1,1,224,162,11,11,0,;
24,2,1,6,0,0,0,105,218,736,384,-1,
25,3,1,6,1,0,0,105,218,736,384,-1,
26,4,1,6,1,1,0,105,218,736,37,-1,
27,5,1,6,1,1,1,105,218,224,36,92,SYARIKAT
28,5,1,6,1,1,2,347,219,292,35,92,PERNIAGAAN
29,5,1,6,1,1,3,657,220,76,35,92,GIN
30,5,1,6,1,1,4,752,220,89,35,93,KEE
31,4,1,6,1,2,0,397,277,151,34,-1,
32,5,1,6,1,2,1,397,277,151,34,9,(81109-A)
33,4,1,6,1,3,0,255,322,433,32,-1,
34,5,1,6,1,3,1,255,322,47,28,92,NO
35,5,1,6,1,3,2,315,323,61,29,71,"290,"
36,5,1,6,1,3,3,389,322,102,29,91,JALAN
37,5,1,6,1,3,4,503,323,54,28,79,AIR
38,5,1,6,1,3,5,571,323,117,31,91,"PANAS,"
39,4,1,6,1,4,0,392,367,159,32,-1,
40,5,1,6,1,4,1,392,367,159,32,83,"SETAPAK,"
41,4,1,6,1,5,0,280,416,383,32,-1,
42,5,1,6,1,5,1,280,417,101,31,80,"63200,"
43,5,1,6,1,5,2,395,416,108,30,91,KUALA
44,5,1,6,1,5,3,514,417,149,30,91,LUMPUR.
45,4,1,6,1,6,0,326,462,290,29,-1,
46,5,1,6,1,6,1,326,462,60,28,92,TEL
47,5,1,6,1,6,2,398,486,4,4,92,.
48,5,1,6,1,6,3,415,462,201,29,92,03-40210276
49,4,1,6,1,7,0,288,524,366,27,-1,
50,5,1,6,1,7,1,288,524,66,26,91,GST
51,5,1,6,1,7,2,368,524,29,27,92,ID
52,5,1,6,1,7,3,410,530,4,19,91,:
53,5,1,6,1,7,4,427,524,227,27,68,000750673920
54,4,1,6,1,8,0,246,573,450,29,-1,
55,5,1,6,1,8,1,246,573,204,29,92,SIMPLIFIED
56,5,1,6,1,8,2,463,573,70,28,92,TAX
57,5,1,6,1,8,3,548,573,148,29,91,INVOICE
58,2,1,7,0,0,0,43,685,140,4,-1,
59,3,1,7,1,0,0,43,685,140,4,-1,
60,4,1,7,1,1,0,43,685,140,4,-1,
61,5,1,7,1,1,1,43,685,140,4,95, 
62,2,1,8,0,0,0,42,923,79,3,-1,
63,3,1,8,1,0,0,42,923,79,3,-1,
64,4,1,8,1,1,0,42,923,79,3,-1,
65,5,1,8,1,1,1,42,923,79,3,95, 
66,2,1,9,0,0,0,42,635,851,835,-1,
67,3,1,9,1,0,0,42,635,851,835,-1,
68,4,1,9,1,1,0,43,635,233,38,-1,
69,5,1,9,1,1,1,43,635,233,38,32,CASH
70,4,1,9,1,2,0,57,686,836,45,-1,
71,5,1,9,1,2,1,57,686,221,42,91,DocNo.
72,5,1,9,1,2,2,213,682,40,60,19,~
73,5,1,9,1,2,3,268,682,20,60,19,~
74,5,1,9,1,2,4,305,701,194,28,39,CS00012441
75,5,1,9,1,2,5,572,701,76,28,68,Date.
76,5,1,9,1,2,6,676,688,217,43,0,28122017
77,4,1,9,1,3,0,56,745,749,43,-1,
78,5,1,9,1,3,1,56,745,114,43,65,Cashier
79,5,1,9,1,3,2,272,772,3,4,92,.
80,5,1,9,1,3,3,306,752,90,26,92,USER
81,5,1,9,1,3,4,569,749,79,28,92,Time:
82,5,1,9,1,3,5,678,749,127,28,89,11.58:00
83,4,1,9,1,4,0,56,799,589,36,-1,
84,5,1,9,1,4,1,56,799,184,36,92,Salesperson
85,5,1,9,1,4,2,273,822,4,5,92,.
86,5,1,9,1,4,3,569,799,76,28,92,Ref.
87,5,1,9,1,4,4,625,795,23,45,91,:
88,4,1,9,1,5,0,54,888,811,39,-1,
89,5,1,9,1,5,1,54,888,63,28,55,Item
90,5,1,9,1,5,2,312,889,93,38,84,__Oty
91,5,1,9,1,5,3,413,885,48,47,77,__
92,5,1,9,1,5,4,479,889,288,29,69,S/Price__Amount
93,5,1,9,1,5,5,808,891,57,27,48,_Tax
94,4,1,9,1,6,0,57,932,802,40,-1,
95,5,1,9,1,6,1,57,932,68,40,92,1971
96,5,1,9,1,6,2,373,937,9,26,97,1
97,5,1,9,1,6,3,485,937,100,27,96,148.40
98,5,1,9,1,6,4,667,938,99,27,82,148.40
99,5,1,9,1,6,5,816,939,43,27,48,SR
100,4,1,9,1,7,0,56,984,500,35,-1,
101,5,1,9,1,7,1,56,984,95,28,92,PASIR
102,5,1,9,1,7,2,165,984,110,28,92,HALUS
103,5,1,9,1,7,3,289,984,9,28,93,1
104,5,1,9,1,7,4,315,985,89,27,92,LOAD
105,5,1,9,1,7,5,425,985,131,34,91,(SMALL)
106,4,1,9,1,8,0,42,1026,850,40,-1,
107,5,1,9,1,8,1,29,1022,51,50,46,T
108,5,1,9,1,8,2,129,1022,172,50,32,T₹ollQlyy
109,5,1,9,1,8,3,304,1026,151,40,37,1
110,5,1,9,1,8,4,642,1022,134,50,0,[840
111,4,1,9,1,9,0,144,1104,622,35,-1,
112,5,1,9,1,9,1,144,1104,71,27,91,Total
113,5,1,9,1,9,2,227,1104,81,27,92,Sales
114,5,1,9,1,9,3,320,1104,149,35,92,(Excluding
115,5,1,9,1,9,4,480,1105,79,33,92,GST)
116,5,1,9,1,9,5,586,1129,5,4,92,.
117,5,1,9,1,9,6,666,1106,100,28,96,140.00
118,4,1,9,1,10,0,430,1157,334,29,-1,
119,5,1,9,1,10,1,430,1157,129,29,92,Discount
120,5,1,9,1,10,2,586,1164,4,21,92,:
121,5,1,9,1,10,3,700,1159,64,27,96,0.00
122,4,1,9,1,11,0,409,1212,355,28,-1,
123,5,1,9,1,11,1,409,1212,71,27,91,Total
124,5,1,9,1,11,2,492,1212,67,27,91,GST
125,5,1,9,1,11,3,586,1218,4,21,91,:
126,5,1,9,1,11,4,700,1213,64,27,96,8.40
127,4,1,9,1,12,0,420,1266,344,35,-1,
128,5,1,9,1,12,1,420,1266,137,35,92,Rounding
129,5,1,9,1,12,2,586,1291,4,3,92,.
